,Station_ID,lonWGS84,latWGS84,xWGS84_UTM10N,yWGS84_UTM10N,zWGS84,OG,FAA,SBA,TTC,CBA,ISO
218,NP800,-122.7617892238,38.5687485771,520751.728,4268948.816,147.16162,979991.28,4.01,-15.88,1.43,-14.69,-7.55
219,NP801,-122.7357879211,38.5327493994,523028.314,4264960.438,105.98925,979998.88,2.1,-13.19,1.57,-11.82,-5.86
220,NP802,-122.7391210571,38.5290835342,522738.957,4264552.836,149.21227,979987.84,4.73,-15.4,1.55,-14.1,-8.47
221,NP803,-122.7417881627,38.5257496554,522507.522,4264182.245,141.02027,979987.77,2.43,-16.79,1.37,-15.65,-10.3
222,NP804,-122.7322877476,38.5279165054,523334.945,4264425.051,105.43207,980000.69,4.16,-11.06,1.39,-9.87,-4.06
223,NP805,-122.7416212058,38.537749306,522518.335,4265513.796,92.5475,980000.03,-1.34,-15.13,2.2,-13.1,-7.05
224,NP806,-122.7482885232,38.5394163135,521936.755,4265697.16,77.7187,980001.27,-4.82,-16.95,1.85,-15.25,-9.32
225,NP807,-122.7539542443,38.5052504889,521453.124,4261904.708,16.19219,980007.41,-14.6,-19.87,1.11,-18.82,-14.96
226,NP808,-122.7474540443,38.5030844406,522020.547,4261665.894,19.00899,980007.98,-12.98,-18.55,1.17,-17.45,-13.48
227,NP809,-122.7299536742,38.561248542,523527.531,4268124.258,130.90165,979991.24,-0.41,-18.47,1.64,-17.05,-9.3
228,NP810,-122.727953578,38.5537487388,523704.251,4267292.572,110.36645,979995.77,-1.55,-17.31,2.02,-15.49,-8.09
229,NP811,-122.7116197789,38.5594154557,525125.495,4267925.705,141.28014,979988.28,-0.02,-19.24,1.93,-17.55,-9.32
230,NP812,-122.6847857029,38.5759145529,527457.174,4269764.174,360.64477,979945.15,23.05,-20.71,4.13,-17.09,-7.2
231,NP813,-122.6951191719,38.5950811134,526550.003,4271887.927,240.4924,979980.6,19.72,-10.58,1.94,-9.01,1.72
232,NP814,-122.6949521553,38.5915812101,526565.837,4271499.613,240.39433,979981.4299999999,20.83,-9.46,1.86,-7.97,2.57
233,NP815,-122.6984522862,38.5879143598,526262.355,4271091.719,297.19935,979969.0,26.26,-10.39,2.45,-8.38,1.82
234,NP816,-122.6989522938,38.5832475039,526220.505,4270573.726,359.24227,979955.92,32.74,-10.86,2.84,-8.53,1.36
235,NP817,-122.7079526791,38.5024169618,525465.079,4261602.02,138.74395,979990.92,6.93,-12.03,1.47,-10.79,-5.56
236,NP818,-122.6872858835,38.5010837569,527267.628,4261460.006,89.14639,979995.95,-3.24,-16.65,1.89,-14.93,-9.09
237,NP819,-122.6901189425,38.5104165652,527017.107,4262494.758,156.79465,979984.33,5.17,-15.79,2.81,-13.25,-7.02
238,NP820,-122.6859517608,38.5135834363,527379.226,4262847.392,306.8796,979952.03,18.9,-18.86,2.98,-16.33,-9.88
239,NP821,-122.679451491,38.5159162972,527945.029,4263108.206,338.18448,979946.71,23.02,-18.24,2.53,-16.2,-9.43
240,NP822,-122.6707851176,38.5174161644,528699.96,4263277.303,359.52228,979941.78,24.53,-19.11,2.84,-16.78,-9.67
241,NP823,-122.679451462,38.5232491022,527942.197,4263921.871,289.17362,979958.96,19.49,-16.28,2.06,-14.64,-7.47
242,NP824,-122.6797854525,38.5280829724,527911.216,4264458.148,271.57172,979963.08,17.75,-16.05,2.04,-14.41,-6.96
243,NP825,-122.6826185545,38.5329158759,527662.42,4264993.563,201.75289,979977.83,10.53,-15.46,2.26,-13.52,-5.87
244,NP826,-122.6996192755,38.5195834525,526185.494,4263509.189,185.82007,979980.56,9.55,-14.66,2.73,-12.23,-5.84
245,NP827,-122.6974522099,38.5147495472,526376.171,4262973.427,143.95592,979988.81,5.31,-14.22,2.07,-12.39,-6.17
246,NP828,-122.7026194134,38.5252493233,525921.926,4264137.038,292.34325,979958.4299999999,19.78,-16.35,3.72,-13.06,-6.49
247,NP829,-122.7096196646,38.5225834983,525312.664,4263839.282,164.52138,979986.34,8.5,-13.33,1.97,-11.63,-5.4
248,NP830,-122.7126198022,38.5149167285,525053.797,4262987.739,100.55931,979999.71,2.82,-11.86,1.52,-10.52,-4.78
249,NP831,-122.7161199978,38.5254164606,524745.054,4264151.865,181.64961,979982.98,10.18,-13.57,1.89,-11.97,-5.79
250,NP832,-122.6639508263,38.5295826987,529290.822,4264629.485,164.63834,979990.4,11.93,-9.9,2.55,-7.62,0.44
251,NP833,-122.6396169052,38.5082490303,531421.102,4262270.28,193.0523,979979.23,11.41,-13.6,1.98,-11.93,-4.28
252,NP834,-122.6136161643,38.5055821127,533689.306,4261983.551,319.61758,979960.0,31.45,-7.72,2.76,-5.42,2.78
253,NP835,-122.6221164785,38.5094151089,532946.404,4262405.791,295.94987,979960.22,24.03,-12.49,2.89,-10.04,-1.88
254,NP836,-122.6302835518,38.5129157523,532232.781,4262791.338,253.20615,979968.27,18.59,-13.15,2.13,-11.4,-3.27
255,NP837,-122.6136161877,38.5295813253,533678.12,4264646.562,424.10204,979929.63,31.17,-19.67,3.08,-17.18,-7.81
256,NP838,-122.6066159443,38.5282472639,534288.913,4264501.118,442.73584,979925.45,32.85,-20.07,3.09,-17.59,-8.11
257,NP839,-122.5972825926,38.520747408,535106.092,4263672.435,350.24945,979945.1799999999,24.71,-17.87,2.99,-15.38,-6.0
258,NP840,-122.5769479034,38.5190812193,536879.585,4263495.506,420.6269,979932.29,33.68,-16.78,3.62,-13.75,-4.01
259,NP841,-122.665285053,38.5980806274,529146.847,4272229.81,169.10869,979986.44,3.25,-19.05,1.89,-17.44,-5.65
260,NP842,-122.6572847365,38.5954136113,529844.618,4271936.437,198.34543,979975.23,1.3,-24.28,2.43,-22.16,-10.32
261,NP843,-122.6714512779,38.5934138358,528611.746,4271710.026,136.25576,979990.63,-2.27,-20.91,2.02,-19.12,-7.76
262,NP844,-122.6756183893,38.5897470191,528250.288,4271301.853,134.7748,979988.74,-4.29,-22.76,1.58,-21.41,-10.38
263,NP860,-122.8036230827,38.4150867726,517143.742,4251889.646,-3.96225,980015.72,-4.46,-7.5,0.97,-6.57,-9.08
264,NP861,-122.8036231239,38.4080869475,517145.392,4251112.946,-8.58338,980016.11,-4.87,-7.4,0.98,-6.46,-9.3
265,NP862,-122.8449575039,38.4345867829,513531.598,4254046.496,-3.42181,980022.77,1.04,-2.07,1.2,-0.91,-3.95
266,NP863,-122.8514574732,38.4815858933,512955.893,4259260.623,2.71426,980027.64,3.63,-0.15,1.12,0.92,0.11
267,NP864,-122.842457038,38.4849188074,513740.279,4259631.752,-9.34191,980029.6,1.57,-0.86,1.16,0.27,-0.04
268,NP865,-122.8036221629,38.4852518218,517127.228,4259675.214,4.69509,980014.77,-8.97,-12.97,0.96,-12.06,-10.98
269,NP866,-122.8374568415,38.4964185335,514174.124,4260908.537,-7.05082,980028.09,-0.26,-2.94,1.04,-1.93,-1.45
270,NP867,-122.8562920561,38.5154180027,512528.358,4263014.019,0.95303,980026.35,-1.21,-4.79,1.22,-3.61,-2.73
271,NP868,-122.8444588042,38.5615834991,513551.309,4268138.33,1.63161,980033.6799999999,2.2,-1.43,1.21,-0.27,3.75
272,NP869,-122.8409588044,38.5720832321,513854.226,4269303.933,-1.18828,980035.75,2.46,-0.85,1.18,0.29,5.04
273,NP870,-122.8322924122,38.5667492534,514610.244,4268713.401,5.9934,980031.96,1.36,-2.76,1.13,-1.67,3.05
274,NP871,-122.8332923174,38.5569165074,514525.114,4267622.173,7.29223,980030.39,1.07,-3.19,1.09,-2.15,1.96
275,NP872,-122.8197919263,38.5552493465,515701.756,4267439.4,7.54685,980026.06,-3.04,-7.33,1.05,-6.33,-1.87
276,NP873,-122.8146243695,38.5852486265,516145.297,4270769.106,54.20729,980014.14,-3.25,-12.75,1.52,-11.35,-4.9
277,NP874,-122.8164574613,38.5812487343,515986.531,4270324.944,42.66426,980016.49,-4.1,-12.31,1.39,-11.02,-4.89
278,NP875,-122.8144573814,38.5765828124,516161.783,4269807.548,42.67812,980015.6799999999,-4.49,-12.7,1.22,-11.58,-5.67
279,NP876,-122.8137917697,38.5712488571,516220.961,4269215.793,30.489,980017.0700000001,-6.39,-13.23,1.16,-12.16,-6.56
280,NP877,-122.814124785,38.5660829894,516193.111,4268642.515,18.21191,980020.2,-6.58,-12.06,1.11,-11.02,-5.73
281,NP878,-122.7772897429,38.5322498051,519411.21,4264895.427,12.93531,980009.42,-15.99,-20.88,1.1,-19.85,-15.28
282,NP879,-122.7732889599,38.5189174134,519763.561,4263416.887,8.77696,980008.5700000001,-16.93,-21.37,1.06,-20.36,-16.42
283,NP882,-122.6051158796,38.5524135359,534408.15,4267183.238,306.30626,979953.9299999999,17.1,-20.56,2.45,-18.55,-7.76
284,NP883,-122.5946155305,38.550913432,535323.833,4267020.764,367.51896,979936.3200000001,18.51,-26.0,3.0,-23.52,-12.59
285,NP884,-122.6121161161,38.5540805906,533797.403,4267365.623,296.69948,979957.58,17.64,-18.94,2.1,-17.27,-6.54
286,NP896,-122.5827820843,38.5124145052,536374.343,4262753.428,565.38092,979904.38,51.02,-15.63,4.57,-11.8,-2.58
287,NP897,-122.5989486417,38.5129146827,534964.645,4262802.661,432.60834,979934.34,39.98,-11.82,3.08,-9.34,-0.43
288,SFM64,-122.8731276863,38.6115828941,511045.91,4273682.589,-0.49669,980033.15,-3.45,-6.82,1.33,-5.53,0.6
289,SFM65,-122.8726290578,38.6262501451,511087.064,4275310.184,12.68358,980026.92,-6.92,-11.76,1.31,-10.52,-3.42
290,SFM66,-122.8632955805,38.6637494957,511893.301,4279472.445,21.64705,980023.09,-11.33,-17.16,1.52,-15.71,-5.85
291,SFM67,-122.8632954879,38.6714163662,511892.041,4280323.198,22.5892,980021.13,-13.68,-19.62,1.57,-18.13,-7.77
292,SFM68,-122.8632950858,38.6787492765,511890.862,4281136.894,24.14734,980018.05,-16.94,-23.05,1.65,-21.48,-10.63
293,SFM69,-122.8539611279,38.6637493317,512705.4,4279473.678,23.15981,980021.88,-12.07,-18.07,1.49,-16.66,-6.5
294,SFM70,-122.8362935936,38.6794158314,514239.375,4281214.706,24.20566,980015.49,-19.56,-25.66,1.86,-23.88,-12.08
295,SFM71,-122.8579605057,38.6955829066,512351.98,4283005.546,29.12453,980015.88,-19.09,-25.74,2.7,-23.13,-10.95
296,SFM72,-122.820292443,38.6919152807,515628.455,4282604.317,38.64949,980016.21,-15.52,-23.23,3.16,-20.17,-7.03
297,SFM73,-122.812625095,38.6874152002,516296.275,4282106.299,41.3872,980015.83,-14.65,-22.67,2.88,-19.89,-6.78
298,SFM74,-122.8154583529,38.6810823522,516051.277,4281403.074,31.28115,980016.11,-16.92,-23.81,2.3,-21.6,-9.02
299,SFM75,-122.8131255889,38.6717483772,516256.29,4280367.74,28.79491,980015.8,-17.16,-23.78,2.01,-21.86,-9.83
300,SFM76,-122.8092924955,38.6459157352,516595.693,4277501.915,26.85832,980016.98,-14.27,-20.68,1.76,-19.0,-8.51
301,SFM77,-122.799624885,38.6352487204,517439.571,4276320.049,22.26887,980019.88,-11.83,-17.73,1.63,-16.18,-6.08
302,SFM78,-122.8032920899,38.6639153246,517113.576,4279500.335,35.48751,980016.16,-14.04,-21.41,1.97,-19.53,-7.71
303,SFM79,-122.7832909836,38.648748234,518857.649,4277821.246,43.6987,980013.45,-12.88,-21.16,1.88,-19.39,-7.92
304,SFM80,-122.7766236081,38.6434152126,519439.274,4277230.861,45.82643,980010.59,-14.61,-23.13,1.89,-21.35,-10.01
305,SFM81,-122.7444549272,38.6424147095,522239.059,4277127.147,41.95058,980018.71,-7.62,-15.7,3.3,-12.5,-0.25
306,SFM82,-122.7727903376,38.6272484647,519777.306,4275437.748,27.17402,980014.77,-14.74,-21.18,1.51,-19.75,-9.32
307,SFM83,-122.7814560971,38.5402495428,519045.965,4265782.226,16.15758,980010.49,-14.64,-19.89,1.1,-18.86,-13.98
308,SFM84,-122.8042913672,38.5620830025,517050.726,4268200.443,16.50558,980017.35,-9.61,-14.9,1.14,-13.83,-8.46
309,SFM85,-122.8144577844,38.5619161035,516165.034,4268180.086,12.52284,980021.98,-6.19,-11.03,1.08,-10.01,-4.98
310,SFN11,-122.8322940404,38.6577490068,514591.658,4278811.078,24.45614,980015.7,-17.33,-23.47,1.61,-21.94,-11.44
311,SFN12,-122.8326258916,38.7050823324,514553.195,4284063.373,126.00206,980000.0700000001,-5.89,-23.36,3.69,-19.89,-6.32
312,SFN13,-122.8391260837,38.71508225,513986.054,4285172.008,265.05042,979971.36,7.41,-25.62,3.23,-22.79,-8.85
313,SFN14,-122.8327926515,38.719582045,514535.758,4285672.318,336.82734,979958.87,16.65,-24.4,3.84,-21.05,-6.67
314,SFN15,-122.8036247171,38.6800821371,517080.795,4281294.223,52.65083,980015.3200000001,-11.04,-20.31,3.36,-17.07,-4.16
315,SFN16,-122.7949571242,38.6887478275,517832.556,4282257.464,86.53677,980008.62,-8.07,-21.13,4.72,-16.57,-2.86
316,SFN17,-122.7647899746,38.641415082,520469.663,4277011.491,42.86709,980016.65,-9.29,-17.48,2.61,-14.97,-3.39
317,SFN18,-122.739288664,38.6489144862,522686.609,4277849.657,50.46157,980017.7,-6.58,-15.62,2.4,-13.33,-0.51
318,SFN19,-122.7107873704,38.6442470019,525168.375,4277339.165,80.41375,980009.9,-4.75,-17.12,2.0,-15.27,-1.93
319,SFN20,-122.7699562341,38.6350822817,520021.82,4276307.636,42.0291,980010.66,-14.97,-23.07,1.58,-21.6,-10.58
320,SFN21,-122.7742896302,38.6200815423,519648.756,4274642.155,23.73492,980017.91,-12.01,-18.08,1.5,-16.65,-6.72
321,SFN30,-122.7724546342,38.4965850042,519842.421,4260939.02,9.73451,980008.73,-14.49,-19.04,0.98,-18.12,-15.35
322,SFN31,-122.760954394,38.4964177997,520845.314,4260923.008,13.21021,980007.8200000001,-14.32,-19.26,1.01,-18.31,-15.14
323,SFN32,-122.7452879779,38.4982505126,522210.9,4261130.033,20.15384,980007.78,-12.4,-18.1,1.14,-17.04,-13.26
324,SFN33,-122.7416208627,38.499750428,522530.206,4261297.358,22.48977,980008.94,-10.66,-16.62,1.22,-15.48,-11.5
325,SFN34,-122.7374537283,38.5019173229,522892.888,4261538.829,25.7137,980012.25,-6.55,-12.87,1.38,-11.57,-7.34
326,SFN35,-122.733120581,38.5065841596,523269.218,4262057.757,28.21868,980012.59,-5.86,-12.46,1.56,-10.98,-6.34
327,SFN36,-122.7262873445,38.5057500904,523865.284,4261966.957,42.99049,980011.27,-2.55,-10.8,2.27,-8.63,-3.81
328,SFN37,-122.7116197767,38.5112498046,525142.255,4262581.122,76.13122,980004.6799999999,0.58,-11.37,1.59,-9.93,-4.34
329,SFN38,-122.702786448,38.5085837601,525913.34,4262287.743,96.63494,979998.72,1.18,-13.07,1.78,-11.47,-5.74
330,SFN39,-122.6944521638,38.5017498205,526642.506,4261531.815,125.61459,979992.45,4.45,-13.03,1.46,-11.79,-6.17
331,SFN40,-122.7256204539,38.5305833714,523915.213,4264722.685,112.78595,979999.22,4.71,-11.33,1.95,-9.59,-3.41
332,SFN41,-122.7076195971,38.5494157075,525477.546,4266817.205,118.05985,979993.4,-1.18,-17.8,1.92,-16.09,-8.27
333,SFN42,-122.6742852764,38.5727475349,528373.076,4269415.942,192.71544,979977.9,4.25,-20.71,1.78,-19.24,-9.16
334,SFN43,-122.6771184248,38.5824142563,528122.51,4270487.723,134.08169,979987.8200000001,-4.78,-23.17,1.98,-21.42,-10.84
335,SFN44,-122.6564506726,38.5840809271,529921.954,4270679.192,164.26619,979981.38,-2.06,-23.83,1.9,-22.2,-10.94
336,SFN45,-122.8579599614,38.6089157907,512366.919,4273388.571,11.33487,980026.6799999999,-6.03,-10.73,1.47,-9.32,-2.84
337,SFN46,-122.830125595,38.6125823856,514789.606,4273799.546,7.12422,980025.15,-9.21,-13.43,2.58,-10.9,-3.25
338,SFN47,-122.8384603771,38.6269165479,514061.164,4275388.811,49.24071,980019.11,-3.52,-12.45,1.62,-10.94,-2.68
339,SFN48,-122.8481264043,38.604582756,513223.887,4272909.132,0.81453,980029.74,-5.84,-9.36,1.38,-8.02,-1.48
340,SFN49,-122.8562937291,38.6010829071,512513.352,4272519.631,-1.03633,980033.16,-2.68,-5.99,1.27,-4.76,1.3
341,SFN50,-122.8274581237,38.5880828069,515026.949,4271081.418,33.76768,980020.64,-3.31,-10.52,1.47,-9.14,-2.96
342,SFN52,-122.7857888803,38.5110849887,518675.901,4262545.174,6.05513,980009.34,-16.29,-20.43,0.98,-19.49,-16.4
343,SFN53,-122.7736228207,38.5670826977,519721.298,4268761.359,61.98989,980006.89,-6.5,-16.87,1.31,-15.69,-9.01
344,SFN54,-122.8617937944,38.5912491351,512036.071,4271427.707,-2.17137,980034.98,-0.33,-3.52,1.23,-2.33,2.94
345,SFN55,-122.8551269681,38.6155826496,512612.41,4274128.736,29.09992,980023.13,-4.69,-11.38,1.37,-10.09,-3.11
346,SFN56,-122.8862974764,38.6595842925,509892.706,4279007.522,59.68257,980017.86,-4.44,-14.53,1.54,-13.12,-4.33
347,SFN57,-122.9026311462,38.6569175708,508471.906,4278709.975,53.77394,980019.13,-4.75,-14.19,1.44,-12.87,-4.83
348,SFN58,-122.9322991335,38.6527511395,505890.883,4278245.327,10.37562,980033.1799999999,-3.72,-8.3,1.96,-6.4,0.36
349,SFN59,-122.9054640211,38.6314179576,508228.337,4275880.17,15.05252,980036.54,2.98,-2.13,1.63,-0.57,5.77
350,SFN60,-122.8974611565,38.5379173785,508936.481,4265505.794,120.19853,980005.34,12.56,-4.35,1.66,-2.9,-2.17
351,SFN61,-122.9301291242,38.5430844242,506088.961,4266076.473,69.02047,980011.87,2.83,-8.34,3.09,-5.4,-5.5
352,SFN62,-122.9826304959,38.5454174832,501513.632,4266333.184,153.21687,979991.08,7.83,-12.78,2.71,-10.32,-12.28
353,SFN76,-122.7669553237,38.5354165955,520311.058,4265249.053,32.55511,980005.02,-14.63,-21.72,1.43,-20.38,-15.28
354,SFN77,-122.7644551192,38.5259168758,520531.664,4264195.497,32.46186,980004.66,-14.18,-21.25,1.33,-20.01,-15.36
355,SFN78,-122.77128966,38.5509161462,519929.02,4266967.975,40.44052,980006.6,-12.0,-19.96,1.45,-18.61,-12.77
356,SFN79,-122.7754560271,38.5599158515,519563.538,4267965.713,64.1148,980003.13,-8.96,-19.57,1.23,-18.47,-12.27
357,SFN80,-122.7886235463,38.5477493299,518419.412,4266612.962,13.7329,980012.8200000001,-13.72,-18.7,1.11,-17.65,-12.58
358,SFN81,-122.786623552,38.556416031,518591.46,4267575.045,41.20802,980006.81,-12.03,-20.08,1.28,-18.9,-13.25
359,SFN82,-122.7907902678,38.5815824447,518222.057,4270366.752,60.30261,980011.1799999999,-4.02,-14.19,1.36,-12.96,-5.96
360,SFN83,-122.7921233467,38.5789155205,518106.616,4270070.558,48.55459,980013.19,-5.4,-14.26,1.35,-13.02,-6.23
361,SFO08,-122.6941190245,38.5714148878,526645.843,4269262.129,344.70892,979954.83,28.21,-13.76,2.96,-11.29,-1.94
362,SFO09,-122.6621177648,38.5535819422,529440.811,4267293.093,232.93675,979980.94,21.4,-8.06,2.97,-5.45,3.93
363,SFO10,-122.6581176142,38.554414858,529789.015,4267386.805,235.47767,979980.42,21.59,-8.16,3.7,-4.82,4.71
364,SFO11,-122.6526173977,38.5484149587,530270.779,4266722.835,271.01641,979970.48,23.14,-10.58,1.99,-9.0,0.35
365,SFO12,-122.6526173947,38.5457480401,530271.897,4266426.906,287.10336,979965.62,23.48,-12.04,1.85,-10.61,-1.41
366,SFO13,-122.6506173185,38.5447480407,530446.612,4266316.603,299.66329,979962.53,24.36,-12.57,1.8,-11.21,-2.02
367,SFO14,-122.6477842109,38.5432480442,530694.138,4266151.101,334.14019,979953.52,26.11,-14.67,1.95,-13.2,-4.03
368,SFO15,-122.6471171817,38.5377482048,530754.609,4265541.046,253.65706,979971.48,19.73,-12.05,2.33,-10.1,-1.16
369,SFO16,-122.6534504201,38.5272486212,530207.04,4264373.886,183.13002,979982.7,10.13,-13.76,2.38,-11.67,-3.43
370,SFO17,-122.6589506488,38.5209159068,529730.216,4263669.401,157.66404,979991.87,12.02,-9.03,2.57,-6.73,1.01
371,SFO18,-122.6531174302,38.5104161439,530243.108,4262506.224,176.10369,979986.23,13.0,-10.12,2.38,-8.02,-0.66
372,SFO19,-122.6439500835,38.5539146621,531023.684,4267335.988,254.25429,979976.9,23.89,-7.95,2.41,-5.92,3.96
373,SFO20,-122.6339497261,38.5589143638,531892.838,4267894.192,264.61013,979970.7,20.44,-12.56,1.76,-11.2,-0.78
374,SFO21,-122.6841186014,38.566914895,527518.716,4268765.742,276.17058,979965.64,18.27,-16.03,1.86,-14.58,-5.15
375,SFO22,-122.6822855313,38.5685818182,527677.769,4268951.26,259.01856,979966.25,13.44,-18.94,2.28,-17.05,-7.47
376,SFO23,-122.678285377,38.5702477103,528025.597,4269137.325,244.58249,979967.95,10.53,-20.23,2.11,-18.5,-8.71
377,SFO24,-122.6767853198,38.5707476732,528156.077,4269193.261,227.97446,979970.16,7.57,-21.33,2.0,-19.68,-9.8
378,SFO25,-122.6751183292,38.576747404,528298.939,4269859.524,138.43053,979987.54,-3.21,-22.09,2.63,-19.7,-9.39
379,SFO26,-122.674785359,38.5784143204,528327.288,4270044.593,141.90856,979987.04,-2.78,-22.06,2.04,-20.25,-9.83
380,SFO27,-122.6759513729,38.5802473072,528225.007,4270247.629,141.97362,979986.62,-3.35,-22.63,1.94,-20.92,-10.44
381,SFO28,-122.680451564,38.5855812034,527830.976,4270838.124,126.28284,979991.48,-3.8,-21.32,2.04,-19.5,-8.83
382,SFO29,-122.6829516874,38.5947469681,527609.717,4271854.436,117.49408,979998.67,-0.14,-16.67,2.11,-14.76,-3.64
383,SFO30,-122.6879519041,38.6017468367,527171.64,4272629.677,108.11635,980006.59,4.27,-11.22,2.48,-8.93,2.46
384,SFO31,-122.684951826,38.6160804178,527427.416,4274221.08,104.66154,980003.49,-1.18,-16.27,1.63,-14.83,-2.51
385,SFO32,-122.6796186312,38.6222461846,527889.325,4274906.866,109.97052,980001.99,-1.59,-17.28,1.75,-15.72,-2.91
386,SFO33,-122.6691182487,38.6182461219,528804.99,4274466.245,108.69618,980002.13,-1.49,-17.04,1.91,-15.32,-2.46
387,SFO34,-122.6632850145,38.6152461269,529314.026,4274135.199,110.46497,980000.35,-2.46,-18.2,2.07,-16.32,-3.48
388,SFO35,-122.6579507996,38.6119131547,529779.796,4273767.076,117.44377,979997.72,-2.65,-19.17,2.35,-17.02,-4.24
389,SFO37,-122.6914518977,38.5634151003,526881.162,4268375.224,217.3137,979981.26,16.05,-11.67,2.08,-9.93,-0.88
390,SFO38,-122.6911188804,38.5602481925,526911.356,4268023.911,175.45563,979988.54,10.69,-12.34,2.26,-10.36,-1.46
391,SFO39,-122.7011193077,38.5520825585,526043.01,4267114.948,116.41173,979992.91,-2.42,-18.85,1.87,-17.18,-9.03
392,SFO40,-122.7129528395,38.5497487524,525012.7,4266852.696,111.33699,979994.8,-1.87,-17.75,1.91,-16.03,-8.36
393,SFO41,-122.7204531877,38.5422490366,524361.664,4266018.493,102.57204,979999.25,0.55,-14.35,4.21,-10.33,-3.33
394,SFO42,-122.7616220627,38.531416672,520777.031,4264806.403,47.21789,980001.37,-13.4,-22.13,1.49,-20.74,-15.68
395,SFO43,-122.7587889554,38.532916599,521023.528,4264973.483,49.09485,980001.48,-12.85,-21.78,1.62,-20.27,-15.02
396,SFO44,-122.7501216257,38.5445831769,521775.441,4266270.053,129.58085,979991.53,0.98,-16.95,1.58,-15.59,-9.45
397,SFO45,-122.7291206274,38.5425830641,523606.212,4266053.297,242.20827,979969.46,13.82,-16.7,2.01,-15.06,-8.38
398,SFO46,-122.7304536941,38.547248943,523488.522,4266570.694,244.35539,979968.36,12.97,-17.79,2.2,-15.97,-9.08
399,SFO47,-122.7367879988,38.5499159184,522935.697,4266865.03,237.12161,979970.13,12.28,-17.68,1.95,-16.09,-9.26
400,SFO48,-122.7421212532,38.5477490225,522471.643,4266623.268,233.8647,979970.61,11.95,-17.64,2.16,-15.84,-9.3
401,SFO49,-122.7474545077,38.547583069,522006.951,4266603.564,182.45484,979980.99,6.49,-17.36,1.99,-15.66,-9.29
402,SFO50,-122.7532887609,38.5412493006,521500.436,4265899.372,114.34587,979992.36,-2.59,-18.81,1.52,-17.5,-11.63
403,SFO51,-122.7556218431,38.5370834446,521298.34,4265436.575,102.00585,979991.81,-6.57,-21.42,1.59,-20.02,-14.46
